                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      9.0000000000000002E-001      3.5565588199999998E-003      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                      66                                      386                  8.4125888149163011E+000                  1.4678099309561271E-001                  8.9999998872097009E-001                  3.3252920954556821E+001                 -8.8743236733023121E+000                  0.0000000000000000E+000                  9.9999734760392911E-001                  6.7814061458234211E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999734760392911E-001                  6.7814061458234211E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0697011393439094E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0697011393439094E+001                 -2.0697011393439094E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6238216459848358E+000                  2.2376850857532991E+000                  1.3944580873596040E+000                  1.6032156826905526E+000                 -3.1360567787681690E-005                  5.4798954996327183E+000                 -3.1487304793270896E+000                  1.0471279826851577E+001                 -3.1487304793270896E+000                  5.4798954996327183E+000                  5.9830309185306496E-001                  8.7466806668063846E-001                  1.2325479576122738E+000                  7.4933032353999995E-001                  2.4708681983090999E-001                  6.1201394446082119E-004                  1.6608019674660462E-003                  6.1201394446082108E-004                  1.6608019674660454E-003                  6.7439728273428090E-001                  2.2237813506091939E-001                                        0                                        0                                        9 
                                      67                                      387                  1.0095116577899560E+001                  2.2596223914323754E-001                  8.9999998647697999E-001                  3.3252920953473982E+001                 -8.8749412995415113E+000                  8.9999766057772801E-001                  9.9999734760392911E-001                  7.8130389935537892E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999734760392911E-001                  7.8130389935537892E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0691905579991545E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0691905579991545E+001                 -2.0691905579991545E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6238502261856511E+000                  2.2372298913370123E+000                  1.3941733297498300E+000                  1.6037851968272643E+000                 -3.1283082775958571E-005                  5.4801581931056038E+000                 -3.1479554386119832E+000                  1.0472317708813748E+001                 -3.1479554386119832E+000                  5.4801581931056038E+000                  5.9830270235025251E-001                  8.7466806668063846E-001                  1.2325479576122740E+000                  7.4933032353999995E-001                  2.4708681983090994E-001                  6.1201394446082119E-004                  1.6608019674660462E-003                  6.1201394446082108E-004                  1.6608019674660454E-003                  6.7439728105279095E-001                  2.2237813450645891E-001                                        0                                        0                                        3 
                                      68                                      386                  1.2114149893479471E+001                  3.0514348519086232E-001                  8.9999998378877599E-001                  3.3252920952176794E+001                 -8.8756812504847353E+000                  8.9999766325045238E-001                  9.9999734760392911E-001                  7.8130390268604799E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999734760392911E-001                  7.8130390268604799E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0685791974653931E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0685791974653931E+001                 -2.0685791974653931E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6238844156973786E+000                  2.2366846560209295E+000                  1.3938323330683338E+000                  1.6044671888930657E+000                 -3.1191675505396634E-005                  5.4804726295824944E+000                 -3.1470270848872235E+000                  1.0473560672547629E+001                 -3.1470270848872235E+000                  5.4804726295824944E+000                  5.9830224036568025E-001                  8.7466806668063846E-001                  1.2325479576122738E+000                  7.4933032353999995E-001                  2.4708681983090997E-001                  6.1201394446082119E-004                  1.6608019674660460E-003                  6.1201394446082130E-004                  1.6608019674660454E-003                  6.7439727903843827E-001                  2.2237813384223917E-001                                        0                                        0                                        9 
                                      69                                      387                  1.4536989872175365E+001                  3.8432473123848715E-001                  8.9999998056950736E-001                  3.3252920950623334E+001                 -8.8765674811851234E+000                  8.9999766641803369E-001                  9.9999734760392911E-001                  7.8130390268604799E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999734760392911E-001                  7.8130390268604799E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0678474730031958E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0678474730031958E+001                 -2.0678474730031958E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6239253143021068E+000                  2.2360318792663660E+000                  1.3934241474815954E+000                  1.6052835585130858E+000                 -3.1083423159884947E-005                  5.4808490331939481E+000                 -3.1459157322626567E+000                  1.0475048637111492E+001                 -3.1459157322626567E+000                  5.4808490331939481E+000                  5.9830169359573104E-001                  8.7466806668063846E-001                  1.2325479576122738E+000                  7.4933032353999995E-001                  2.4708681983090997E-001                  6.1201394446082119E-004                  1.6608019674660460E-003                  6.1201394446082130E-004                  1.6608019674660449E-003                  6.7439727662614224E-001                  2.2237813304680026E-001                                        0                                        0                                        5 
                                      70                                      386                  1.7444397846610439E+001                  4.6350597728611198E-001                  8.9999997671581045E-001                  3.3252920948763737E+001                 -8.8776284419729681E+000                  8.9999767015960752E-001                  9.9999734760392911E-001                  7.8130390379627102E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999734760392911E-001                  7.8130390379627102E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0669721351374132E+001                 -9.8999999999999986E+001                 -3.6123599479677743E+001                 -2.0669721351374132E+001                 -2.0669721351374132E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6239741874371054E+000                  2.2352506159845578E+000                  1.3929357695706941E+000                  1.6062603124752894E+000                 -3.0954526908026679E-005                  5.4812993999180506E+000                 -3.1445859386972947E+000                  1.0476829049287444E+001                 -3.1445859386972947E+000                  5.4812993999180506E+000                  5.9830104894897651E-001                  8.7466806668063846E-001                  1.2325479576122740E+000                  7.4933032353999995E-001                  2.4708681983090997E-001                  6.1201394446082119E-004                  1.6608019674660465E-003                  6.1201394446082141E-004                  1.6608019674660452E-003                  6.7439727373845071E-001                  2.2237813209460275E-001                                        0                                        0                                        5 
                                      71                                      387                  2.0933287415932522E+001                  5.4268722333373676E-001                  8.9999997210487392E-001                  3.3252920946538730E+001                 -8.8788980813060796E+000                  8.9999767455747026E-001                  9.9999734760392911E-001                  7.8130390823716311E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999734760392911E-001                  7.8130390823716311E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0659256392323680E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0659256392323680E+001                 -2.0659256392323680E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6240325165074325E+000                  2.2343159633605358E+000                  1.3923517851180292E+000                  1.6074282791556147E+000                 -3.0800965674935283E-005                  5.4818379509975568E+000                 -3.1429956584606811E+000                  1.0478958188368146E+001                 -3.1429956584606811E+000                  5.4818379509975568E+000                  5.9830029279280661E-001                  8.7466806668063846E-001                  1.2325479576122740E+000                  7.4933032353999995E-001                  2.4708681983090999E-001                  6.1201394446082119E-004                  1.6608019674660462E-003                  6.1201394446082119E-004                  1.6608019674660454E-003                  6.7439727028333596E-001                  2.2237813095530082E-001                                        0                                        0                                        9 
                                      72                                      386                  2.5119954899119026E+001                  6.2186846938136153E-001                  8.9999996659106452E-001                  3.3252920943878046E+001                 -8.8804167161577610E+000                  8.9999767969147382E-001                  9.9999734760392911E-001                  7.8130391267805521E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999734760392911E-001                  7.8130391267805521E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0646753695903776E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0646753695903776E+001                 -2.0646753695903776E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6241021037434304E+000                  2.2331986939170019E+000                  1.3916539759242659E+000                  1.6088238948824554E+000                 -3.0617732131854750E-005                  5.4824815090330077E+000                 -3.1410951328254382E+000                  1.0481502653725473E+001                 -3.1410951328254382E+000                  5.4824815090330077E+000                  5.9829941197621084E-001                  8.7466806668063868E-001                  1.2325479576122740E+000                  7.4933032353999995E-001                  2.4708681983090997E-001                  6.1201394446082119E-004                  1.6608019674660465E-003                  6.1201394446082119E-004                  1.6608019674660454E-003                  6.7439726615167161E-001                  2.2237812959291131E-001                                        0                                        0                                        9 
                                      73                                      387                  3.0143955878942830E+001                  7.0104971542898642E-001                  8.9999996000208871E-001                  3.3252920940698537E+001                 -8.8822317921343732E+000                  8.9999768562883642E-001                  9.9999734760392911E-001                  7.8130391933939336E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999734760392911E-001                  7.8130391933939336E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0631829776607532E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0631829776607532E+001                 -2.0631829776607532E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6241849213238457E+000                  2.2318637170077120E+000                  1.3908208523087910E+000                  1.6104901389338984E+000                 -3.0400073036375325E-005                  5.4832499092256137E+000                 -3.1388256333805691E+000                  1.0484541035778985E+001                 -3.1388256333805691E+000                  5.4832499092256137E+000                  5.9829839567260734E-001                  8.7466806668063846E-001                  1.2325479576122740E+000                  7.4933032353999995E-001                  2.4708681983090994E-001                  6.1201394446082119E-004                  1.6608019674660460E-003                  6.1201394446082141E-004                  1.6608019674660456E-003                  6.7439726121435251E-001                  2.2237812796486231E-001                                        0                                        0                                        9 
                                      74                                      386                  3.6172757054731399E+001                  7.8023096147661120E-001                  8.9999995213469164E-001                  3.3252920936902129E+001                 -8.8843998894796314E+000                  8.9999769239685612E-001                  9.9999734760392911E-001                  7.8130392600073151E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999734760392911E-001                  7.8130392600073151E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0614034795944679E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0614034795944679E+001                 -2.0614034795944679E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6242831990327069E+000                  2.2302692681016127E+000                  1.3898270724380193E+000                  1.6124776948790336E+000                 -3.0144850684680550E-005                  5.4841664807776205E+000                 -3.1361181369698650E+000                  1.0488165727334492E+001                 -3.1361181369698650E+000                  5.4841664807776205E+000                  5.9829723833624215E-001                  8.7466806668063846E-001                  1.2325479576122740E+000                  7.4933032353999995E-001                  2.4708681983090997E-001                  6.1201394446082119E-004                  1.6608019674660462E-003                  6.1201394446082141E-004                  1.6608019674660452E-003                  6.7439725531907335E-001                  2.2237812602093235E-001                                        0                                        0                                        9 
                                      75                                      387                  4.3407318465677676E+001                  8.5941220752423597E-001                  8.9999994274991169E-001                  3.3252920932373513E+001                 -8.8869881144600953E+000                  8.9999769994572043E-001                  9.9999734760392911E-001                  7.8130393488251570E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999734760392911E-001                  7.8130393488251570E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0592842363415610E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0592842363415610E+001                 -2.0592842363415610E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6243997175417726E+000                  2.2283672933287257E+000                  1.3886430480334446E+000                  1.6148457391595628E+000                 -2.9842727224476781E-005                  5.4852585347419875E+000                 -3.1328917832460119E+000                  1.0492484958052565E+001                 -3.1328917832460119E+000                  5.4852585347419875E+000                  5.9829594433427302E-001                  8.7466806668063835E-001                  1.2325479576122740E+000                  7.4933032353999995E-001                  2.4708681983090997E-001                  6.1201394446082119E-004                  1.6608019674660462E-003                  6.1201394446082119E-004                  1.6608019674660454E-003                  6.7439724828677294E-001                  2.2237812370207705E-001                                        0                                        0                                        4 
                                      76                                      386                  5.2088792158813206E+001                  9.3859345357186075E-001                  8.9999993156791547E-001                  3.3252920926977644E+001                 -8.8900741091089355E+000                  8.9999770808750845E-001                  9.9999734760392911E-001                  7.8130394154385385E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999734760392911E-001                  7.8130394154385385E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0567638766898018E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0567638766898018E+001                 -2.0567638766898018E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6245377170757576E+000                  2.2261019232547561E+000                  1.3872343639284896E+000                  1.6176631019736065E+000                 -2.9485382386145615E-005                  5.4865578859757758E+000                 -3.1290522211308240E+000                  1.0497624971021441E+001                 -3.1290522211308240E+000                  5.4865578859757758E+000                  5.9829453441859781E-001                  8.7466806668063846E-001                  1.2325479576122740E+000                  7.4933032353999995E-001                  2.4708681983090994E-001                  6.1201394446082119E-004                  1.6608019674660462E-003                  6.1201394446082119E-004                  1.6608019674660454E-003                  6.7439723990776346E-001                  2.2237812093915274E-001                                        0                                        0                                        9 
                                      77                                      387                  6.2506560590575845E+001                  1.0177746996194856E+000                  8.9999991826255810E-001                  3.3252920920557152E+001                 -8.8937481578919932E+000                  8.9999771762782388E-001                  9.9999754663507967E-001                  7.8130395153586107E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999754663507967E-001                  7.8130395153586107E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0537718203616919E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0537718203616919E+001                 -2.0537718203616919E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6247021989844215E+000                  2.2234128972416562E+000                  1.3855608871046119E+000                  1.6210100492008688E+000                 -2.9070023084339390E-005                  5.4881014259788081E+000                 -3.1244901289909182E+000                  1.0503732066193733E+001                 -3.1244901289909182E+000                  5.4881014259788081E+000                  5.9829305364390184E-001                  8.7466806668063868E-001                  1.2325479576122740E+000                  7.4933032353999995E-001                  2.4708681983090994E-001                  6.1201394446082119E-004                  1.6608019674660460E-003                  6.1201394446082108E-004                  1.6608019674660456E-003                  6.7439722993765550E-001                  2.2237811765157420E-001                                        0                                        0                                        9 
                                      78                                      386                  7.5007882708691014E+001                  1.0969559456671103E+000                  8.9999990245570960E-001                  3.3252920912929568E+001                 -8.8981106543084785E+000                  8.9999773153404938E-001                  9.9999754663507967E-001                  7.8130396485853737E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999754663507967E-001                  7.8130396485853737E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0502266941272822E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0502266941272822E+001                 -2.0502266941272822E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6248977089943208E+000                  2.2202261455860737E+000                  1.3835764912570214E+000                  1.6249788332684634E+000                 -2.8586053084848075E-005                  5.4899316409007159E+000                 -3.1190793749704881E+000                  1.0510974915519546E+001                 -3.1190793749704881E+000                  5.4899316409007159E+000                  5.9829157999891680E-001                  8.7466806668063846E-001                  1.2325479576122740E+000                  7.4933032353999995E-001                  2.4708681983090997E-001                  6.1201394446082119E-004                  1.6608019674660462E-003                  6.1201394446082098E-004                  1.6608019674660454E-003                  6.7439721809310516E-001                  2.2237811374591038E-001                                        0                                        0                                        9 
                                      79                                      387                  9.0009469250429220E+001                  1.1761371917147352E+000                  8.9999988371200634E-001                  3.3252920903884799E+001                 -8.9032817941840641E+000                  8.9999774777568342E-001                  9.9999754663507967E-001                  7.8130397707099064E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999754663507967E-001                  7.8130397707099064E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0460363747425937E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0460363747425937E+001                 -2.0460363747425937E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6251265802518731E+000                  2.2164456401702433E+000                  1.3812284960340011E+000                  1.6296748146697397E+000                 -2.8024416575291377E-005                  5.4920970460312146E+000                 -3.1126759828692698E+000                  1.0519545916565310E+001                 -3.1126759828692698E+000                  5.4920970460312146E+000                  5.9829024932544073E-001                  8.7466806668063846E-001                  1.2325479576122740E+000                  7.4933032353999995E-001                  2.4708681983090997E-001                  6.1201394446082119E-004                  1.6608019674660460E-003                  6.1201394446082076E-004                  1.6608019674660452E-003                  6.7439720404787995E-001                  2.2237810911458841E-001                                        0                                        0                                        9 
                                      80                                      386                  1.0801137310051506E+002                  1.2553184377623601E+000                  8.9999986153473266E-001                  3.3252920893183166E+001                 -8.9094102857781508E+000                  8.9999776609359150E-001                  9.9999754663507967E-001                  7.8130399705500508E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999754663507967E-001                  7.8130399705500508E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0410969659817059E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0410969659817059E+001                 -2.0410969659817059E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6253957245335986E+000                  2.2119803620685943E+000                  1.3784575684197258E+000                  1.6352166591966582E+000                 -2.7373282425363492E-005                  5.4946526617990052E+000                 -3.1051165633575275E+000                  1.0529663141459514E+001                 -3.1051165633575275E+000                  5.4946526617990052E+000                  5.9828929712749734E-001                  8.7466806668063846E-001                  1.2325479576122742E+000                  7.4933032353999995E-001                  2.4708681983090997E-001                  6.1201394446082119E-004                  1.6608019674660462E-003                  6.1201394446082076E-004                  1.6608019674660456E-003                  6.7439718742977628E-001                  2.2237810363487634E-001                                        0                                        0                                        9 
                                      81                                      391                  1.2961365772061805E+002                  1.3344996838099847E+000                  8.9999983536175099E-001                  3.3252920880553411E+001                 -8.9166464807924424E+000                  8.9999778550361142E-001                  9.9999754663507967E-001                  7.8130402370035767E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999754663507967E-001                  7.8130402370035767E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0352829923104565E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0352829923104565E+001                 -2.0352829923104565E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6259054946037468E+000                  2.2074793707623144E+000                  1.3751875326262897E+000                  1.6417567181537711E+000                 -2.6696846074182879E-005                  5.4976651801646783E+000                 -3.0962027083966257E+000                  1.0541591329175136E+001                 -3.0962027083966257E+000                  5.4976651801646783E+000                  5.9828902968584385E-001                  8.7466806668063846E-001                  1.2325479576122740E+000                  7.4933032353999995E-001                  2.4708681983090999E-001                  6.1201394446082119E-004                  1.6608019674660462E-003                  6.1201394446082098E-004                  1.6608019674660456E-003                  6.7439716781756742E-001                  2.2237809716787749E-001                                        0                                        0                                        8 
                                      82                                      390                  1.5553639926474168E+002                  1.4136809298576096E+000                  8.9999980451116379E-001                  3.3252920865666475E+001                 -8.9244174952624000E+000                  8.9999780835172671E-001                  9.9999754663507967E-001                  7.8130404923548724E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999754663507967E-001                  7.8130404923548724E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0284761602993584E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0284761602993584E+001                 -2.0284761602993584E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6262844544459849E+000                  2.2013346540685288E+000                  1.3713572545949200E+000                  1.6494172593295742E+000                 -2.5813891331113733E-005                  5.5011981014170690E+000                 -3.0857442927149052E+000                  1.0555584242226248E+001                 -3.0857442927149052E+000                  5.5011981014170690E+000                  5.9828981864262853E-001                  8.7466806668063835E-001                  1.2325479576122740E+000                  7.4933032353999995E-001                  2.4708681983090997E-001                  6.1201394446082119E-004                  1.6608019674660462E-003                  6.1201394446082087E-004                  1.6608019674660452E-003                  6.7439714470028667E-001                  2.2237808954510421E-001                                        0                                        0                                        9 
